Reading,Name,PlasticType,Color,MeasurementType,DateTime,nm940,nm1050,nm1200,nm1300,nm1450,nm1550,nm1650,nm1720,nm940_snv,nm1050_snv,nm1200_snv,nm1300_snv,nm1450_snv,nm1550_snv,nm1650_snv,nm1720_snv,nm940_norm,nm1050_norm,nm1200_norm,nm1300_norm,nm1450_norm,nm1550_norm,nm1650_norm,nm1720_norm,SourceFile
100,E04A,PP,purple,regular,2023-05-22 16:15:26,93466.0,123947.0,169992.0,167251.0,96450.0,102895.0,54762.0,46397.0,-0.3143691106,0.3991825209,1.477083012,1.412916974,-0.2445145104,-0.09363887425,-1.220418858,-1.416241154,1.389138713,0.5478239893,-1.026721321,-1.098182326,-0.8640736037,-0.8298568034,0.5510536285,1.330817724,measurement2.csv
101,E04A,PP,purple,regular,2023-05-22 16:15:27,92575.0,123396.0,169701.0,163773.0,95424.0,102735.0,54396.0,47450.0,-0.3241914427,0.410169932,1.513463253,1.372218835,-0.2563092988,-0.08211261437,-1.233869355,-1.399369309,1.325884443,0.5283662704,-1.003360985,-1.118632256,-0.8672301144,-0.8100739532,0.5225915659,1.422455029,measurement2.csv
102,E04A,PP,purple,regular,2023-05-22 16:15:29,92180.0,121947.0,168752.0,164625.0,94369.0,100343.0,54154.0,46470.0,-0.3125432943,0.39360291,1.503932238,1.406029682,-0.2606148487,-0.1188969253,-1.214613223,-1.396896538,1.361534504,0.5245570607,-0.9981842615,-1.089176126,-0.8749348976,-0.8501894695,0.5481311425,1.378262048,measurement2.csv
103,E04A,PP,purple,regular,2023-05-22 16:15:30,90120.0,120664.0,165745.0,163775.0,93393.0,101361.0,53707.0,45962.0,-0.3415065163,0.3919908974,1.474586396,1.427277926,-0.2629072158,-0.07156006436,-1.215944747,-1.401936676,1.323220156,0.5323919738,-1.031234164,-1.092103282,-0.8872613761,-0.807292246,0.5656332177,1.396645721,measurement2.csv
104,E05A,PP,white,regular,2023-05-22 16:15:55,130312.0,206874.0,318233.0,387622.0,165143.0,194521.0,69468.0,47051.0,-0.5469995424,0.1557807259,1.177970688,1.814908334,-0.2272777545,0.04238968782,-1.105500661,-1.311271478,1.650567593,1.583638504,-0.9339088341,0.1843212884,-1.075248072,-0.4381729563,-0.3410487812,-0.6301487407,measurement2.csv
105,E05A,PP,white,regular,2023-05-22 16:15:56,128999.0,206059.0,321308.0,393471.0,165448.0,196995.0,69924.0,48520.0,-0.5641434265,0.1331912935,1.176107581,1.829128155,-0.2343075427,0.05116894854,-1.098727498,-1.292417511,1.600226018,1.582481935,-0.9695493421,0.252781618,-1.163400385,-0.4251302529,-0.3614287958,-0.5159807956,measurement2.csv
106,E05A,PP,white,regular,2023-05-22 16:15:58,133467.0,208639.0,325391.0,392373.0,168912.0,198419.0,70047.0,48923.0,-0.5415811232,0.139167337,1.196459204,1.803040023,-0.2205955279,0.04661626394,-1.115904905,-1.307201272,1.7229648,1.528257641,-0.9346518355,0.1411804435,-1.077453612,-0.4423370847,-0.4148427714,-0.5231175805,measurement2.csv
107,E05A,PP,white,regular,2023-05-22 16:16:00,133987.0,207702.0,322410.0,393184.0,169699.0,201235.0,71443.0,48372.0,-0.541003986,0.1290584975,1.171743532,1.8150726,-0.2163852326,0.07027406985,-1.10952312,-1.319236361,1.742995364,1.478976002,-1.004050478,0.1396519141,-1.069557425,-0.3715802085,-0.3081751279,-0.6082600416,measurement2.csv
108,E05A,PP,white,regular,2023-05-22 16:23:05,132362.0,207238.0,321887.0,393268.0,170592.0,197548.0,70859.0,48728.0,-0.5493758584,0.1311246817,1.173096828,1.821833527,-0.201927602,0.04305840902,-1.108337672,-1.309472314,1.708455537,1.523440698,-1.008938388,0.1725194743,-1.036816775,-0.4692963566,-0.3400970782,-0.5492671114,measurement2.csv
109,E05A,PP,white,regular,2023-05-22 16:23:07,133716.0,209724.0,324796.0,402531.0,174245.0,204006.0,72778.0,49453.0,-0.5593019062,0.1188179617,1.145454756,1.838982384,-0.1977147032,0.06780373423,-1.102971895,-1.311070331,1.681004871,1.507640931,-1.087859428,0.2125445235,-1.045133306,-0.3907539907,-0.2926358833,-0.5848077185,measurement2.csv
110,E05A,PP,white,regular,2023-05-22 16:23:08,137691.0,216169.0,330850.0,402606.0,171438.0,201268.0,72650.0,48907.0,-0.5310692291,0.1634778246,1.178429157,1.813485076,-0.2324010747,0.03160079352,-1.106695964,-1.316826583,1.69960423,1.546767058,-0.9206233231,0.1517177448,-1.064565767,-0.4702303099,-0.3139154454,-0.6287541879,measurement2.csv
111,E05A,PP,white,regular,2023-05-22 16:23:09,132529.0,209399.0,320933.0,394175.0,168097.0,199268.0,70500.0,48453.0,-0.5475240797,0.1494125285,1.160627927,1.824671521,-0.2250492354,0.05756050854,-1.109905774,-1.309793395,1.663801763,1.557830868,-0.9928396648,0.1824430453,-1.084118669,-0.4012875197,-0.3604814619,-0.5653483605,measurement2.csv
112,F01A,PS,white,regular,2023-05-22 16:16:34,139204.0,223399.0,443808.0,485760.0,236621.0,257003.0,78448.0,51719.0,-0.6796120399,-0.1090743739,1.384501687,1.668784556,-0.01947702223,0.1186392401,-1.091318037,-1.27244401,1.147072591,1.176323562,-0.1194768201,0.700347175,-0.1080863469,0.2104522385,-1.171778512,-1.834853888,measurement2.csv
113,F01A,PS,white,regular,2023-05-22 16:16:36,137526.0,219503.0,440670.0,479630.0,231573.0,250955.0,77089.0,50201.0,-0.6723630918,-0.1120318928,1.399694205,1.665994551,-0.02953073306,0.1029495882,-1.085463555,-1.269249071,1.165883242,1.133542114,-0.01365895944,0.7261514318,-0.1454001695,0.1381776165,-1.132222688,-1.872472588,measurement2.csv
114,F01A,PS,white,regular,2023-05-22 16:16:37,137253.0,219538.0,442434.0,478607.0,233934.0,254435.0,78474.0,51814.0,-0.6835348214,-0.1200069245,1.406493824,1.654224208,-0.02141608039,0.1189847875,-1.086082142,-1.268662852,1.163215553,1.153890794,-0.06099026514,0.6808170377,-0.1393790996,0.2149400782,-1.156212877,-1.856281222,measurement2.csv
115,F01A,PS,white,regular,2023-05-22 16:16:39,136435.0,215119.0,443431.0,479045.0,232720.0,250817.0,78697.0,51464.0,-0.6798326121,-0.1423925256,1.417060744,1.660317203,-0.02217135022,0.101437684,-1.074203967,-1.260215175,1.198757124,1.010982479,0.03104131903,0.7850766598,-0.1339714486,0.1264103571,-1.100123746,-1.918172744,measurement2.csv
116,F02A,PS,blue,regular,2023-05-22 16:17:02,135084.0,213772.0,478015.0,518523.0,268396.0,281225.0,88660.0,64530.0,-0.7647753205,-0.2671911313,1.403751565,1.659904223,0.07822416397,0.1593484468,-1.058337851,-1.210924096,0.03418067899,-0.2386890141,-0.2739197888,1.401865692,1.010225247,0.8817213718,-1.67266198,-1.142722206,measurement2.csv
117,F02A,PS,blue,regular,2023-05-22 16:17:03,133172.0,214121.0,472895.0,515090.0,266531.0,277153.0,87230.0,62462.0,-0.7664137007,-0.2511695227,1.395939112,1.664512265,0.082422583,0.1500321107,-1.058836683,-1.216486164,-0.01087918472,0.08365348674,-0.2111562518,1.375752353,1.017883972,0.7346083164,-1.566435274,-1.423427417,measurement2.csv
118,F02A,PS,blue,regular,2023-05-22 16:17:04,134160.0,212258.0,480039.0,521140.0,270432.0,281172.0,89034.0,64701.0,-0.7695710086,-0.2787705102,1.4040773,1.662373175,0.08681923846,0.1543138907,-1.053161668,-1.206080417,-0.1550975864,-0.424892596,-0.1980593925,1.462669203,1.140645713,0.8263969134,-1.567824351,-1.083837904,measurement2.csv
119,F02A,PS,blue,regular,2023-05-22 16:17:06,135650.0,213316.0,479246.0,519612.0,271331.0,283197.0,88705.0,63578.0,-0.7633220268,-0.2740954688,1.401026445,1.655296257,0.09134730878,0.1660925298,-1.059033674,-1.217311372,0.08858346483,-0.2911948149,-0.2229043334,1.27194352,1.117667919,0.9140334631,-1.520854704,-1.357274515,measurement2.csv
120,F03A,PS,white,regular,2023-05-22 16:17:23,141257.0,220763.0,358493.0,429103.0,194078.0,211697.0,62176.0,39927.0,-0.5256171091,0.1082350423,1.206271125,1.769200972,-0.104507954,0.03595743297,-1.156080998,-1.333458511,1.561066699,1.399389175,-0.4333507589,0.4448628664,-0.3533967453,-0.1781371232,-1.014543258,-1.425890855,measurement2.csv
121,F03A,PS,white,regular,2023-05-22 16:17:24,138762.0,216853.0,354006.0,425056.0,191814.0,208630.0,61377.0,40019.0,-0.5302801571,0.09902768204,1.204295358,1.77686226,-0.1027527918,0.03276142394,-1.153898591,-1.326015184,1.560104743,1.395317969,-0.4427748938,0.4734403814,-0.3566924252,-0.1922118607,-1.038511489,-1.398672426,measurement2.csv
122,F03A,PS,white,regular,2023-05-22 16:17:26,136078.0,216023.0,351470.0,425163.0,190002.0,207944.0,61848.0,39463.0,-0.5439389181,0.1010422811,1.19380316,1.788344401,-0.1088902448,0.03586243108,-1.142812574,-1.323410537,1.490580541,1.433053599,-0.4520951454,0.5204064017,-0.3766064811,-0.1777240013,-0.9897739469,-1.447840966,measurement2.csv
123,F03A,PS,white,regular,2023-05-22 16:17:28,139257.0,216864.0,352607.0,429143.0,191181.0,209488.0,61546.0,40165.0,-0.5273532135,0.09486935935,1.183203642,1.796839356,-0.1110468897,0.0357314762,-1.150409618,-1.321834113,1.564344642,1.376190639,-0.4712861349,0.5152055635,-0.3827681909,-0.1814709618,-1.032325745,-1.387889812,measurement2.csv
124,F04A,PS,transparent,regular,2023-05-22 16:17:45,138551.0,220137.0,458879.0,494773.0,249597.0,268182.0,81166.0,52212.0,-0.7035520162,-0.1665319419,1.404929419,1.641192976,0.02738136913,0.1497126279,-1.081274873,-1.271857561,0.9254992462,0.8360334976,0.0090487062,0.7258637176,0.2464730233,0.4756046423,-1.134316272,-2.084206561,measurement2.csv
125,F04A,PS,transparent,regular,2023-05-22 16:17:46,137783.0,220980.0,462621.0,500186.0,252399.0,268456.0,80367.0,52749.0,-0.7098350226,-0.1688278107,1.402497161,1.646772026,0.03548130613,0.1398955615,-1.083195481,-1.26278774,0.8117521058,0.8346803937,0.05773887337,0.8084874646,0.3302260619,0.4428782944,-1.266005567,-2.019757626,measurement2.csv
126,F04A,PS,transparent,regular,2023-05-22 16:17:48,138975.0,224261.0,463225.0,497803.0,247841.0,272856.0,82828.0,52559.0,-0.7096047023,-0.1521746315,1.409696243,1.635698365,0.001944462703,0.1654427299,-1.076582004,-1.274420463,0.8557733941,0.9530222801,0.0112258318,0.692468306,0.0630918508,0.5722260488,-1.028930402,-2.118877309,measurement2.csv
127,F04A,PS,transparent,regular,2023-05-22 16:17:49,139836.0,226857.0,465690.0,503062.0,253919.0,274235.0,83127.0,53742.0,-0.7148405287,-0.1504717506,1.398463431,1.640836995,0.02503701024,0.1567950468,-1.082622892,-1.273197311,0.8196548548,0.9850470107,-0.05188282998,0.7056313531,0.219840115,0.5167765326,-1.129758718,-2.065308318,measurement2.csv
128,reference,reference,white,regular,2023-05-22 16:24:12,133846.0,213256.0,478929.0,489257.0,259517.0,270041.0,95809.0,68106.0,-0.7777020693,-0.2509832446,1.511199986,1.579704608,0.05586147969,0.1256661505,-1.0299978,-1.213749111,-0.7906975037,-1.445213883,-1.047230983,0.1441061276,1.405858567,-0.3133013761,1.02874711,1.017731941,measurement2.csv
129,reference,reference,white,regular,2023-05-22 16:24:14,133123.0,213513.0,481048.0,489462.0,257705.0,271347.0,96501.0,68858.0,-0.7831973785,-0.2510779349,1.519796245,1.575490399,0.04143882649,0.1317382848,-1.025606612,-1.20858183,-1.358371488,-1.156891657,-0.5316209381,-0.06886420246,0.08179982415,0.05308270212,1.294504098,1.686361661,measurement2.csv
130,reference,reference,white,regular,2023-05-22 16:24:15,135527.0,214292.0,479552.0,489438.0,256853.0,270754.0,94733.0,67106.0,-0.7648846504,-0.2432950682,1.513282759,1.578748824,0.03854806267,0.1306018528,-1.035026533,-1.217975247,1.94141836,-0.7866539734,-0.9426373477,0.720034219,0.3171017707,0.5051596882,-0.4833100669,-1.27111265,measurement2.csv
131,reference,reference,white,regular,2023-05-22 16:24:17,135765.0,216080.0,483885.0,493669.0,260776.0,277487.0,98384.0,70492.0,-0.7829498346,-0.2536449101,1.511286987,1.575767089,0.04091791011,0.1510494496,-1.029304157,-1.213122534,-0.6502441314,-1.067111537,-1.068702836,-0.5508007229,-0.2049990912,0.5497402146,1.202525371,1.789592733,measurement2.csv
0,,unknown,,calibration,2023-05-23 11:01:26,56344.0,89567.0,205776.0,206422.0,108166.0,115662.0,39090.0,26632.0,-0.7649837429,-0.2527215779,1.539093548,1.549054159,0.03405457136,0.1496346571,-1.03102147,-1.223110145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,measurement3.csv
1,reference,reference,white,regular,2023-05-23 11:01:41,56016.0,90392.0,203769.0,206205.0,108056.0,115277.0,39330.0,26430.0,-0.7709145214,-0.2373565464,1.522394516,1.560204245,0.036810549,0.1488893871,-1.029901849,-1.230125781,-0.6804947441,1.772220591,-1.32203933,0.09781205342,0.103406745,-0.2737770568,1.271099528,-0.9682277871,measurement3.csv
2,reference,reference,white,regular,2023-05-23 11:01:43,56431.0,89935.0,204792.0,206862.0,108442.0,114976.0,39441.0,26490.0,-0.7649411935,-0.2470885967,1.528191839,1.560186672,0.03896375552,0.1399561405,-1.027546125,-1.227722491,0.2293157947,0.7473262657,-1.048452728,0.3479771446,0.432827528,-1.280571716,1.731130056,-1.159552346,measurement3.csv
3,reference,reference,white,regular,2023-05-23 11:01:45,56227.0,89993.0,202672.0,205280.0,108210.0,114995.0,39425.0,26218.0,-0.7674186515,-0.2402081819,1.519122165,1.559842562,0.04422566058,0.1501642685,-1.029759181,-1.235968642,0.2119846641,1.06026065,-1.402919959,-0.2170513901,0.5202844328,-0.2461576898,1.533732546,-1.460133254,measurement3.csv
4,reference,reference,white,regular,2023-05-23 11:01:46,56241.0,90047.0,203466.0,205718.0,108088.0,114781.0,39354.0,26665.0,-0.7677867466,-0.2413426699,1.524875183,1.559944462,0.03960087815,0.1438276487,-1.030759625,-1.22835913,-0.0697241705,1.193400039,-1.72134944,-0.3478320479,0.124817654,-1.087117654,1.438484319,0.4693213004,measurement3.csv
5,reference,reference,white,regular,2023-05-23 11:01:47,56229.0,89915.0,204512.0,205533.0,108405.0,115057.0,39441.0,26479.0,-0.768020496,-0.2450184481,1.534191481,1.550043322,0.04205356593,0.1453311775,-1.028667601,-1.229913001,-0.1924346632,0.9571479612,-0.988043586,-0.6319235373,0.6320830862,-0.81116721,1.94524993,-0.9109119805,measurement3.csv
6,reference,reference,white,regular,2023-05-23 11:01:49,56223.0,89816.0,205269.0,206548.0,108243.0,115369.0,39204.0,26514.0,-0.7667755087,-0.2482418392,1.533863592,1.553605936,0.03619301109,0.1461882758,-1.029476801,-1.225356665,-0.6234350189,1.323425484,-0.7484124799,0.4662088888,0.5062987745,-0.7758318353,1.377279087,-1.5255329,measurement3.csv
7,reference,reference,white,regular,2023-05-23 11:01:50,56286.0,90039.0,204417.0,206172.0,108159.0,115400.0,39101.0,26276.0,-0.7655769006,-0.2429682147,1.52798359,1.555156826,0.0375896435,0.1497044035,-1.031657849,-1.230231499,0.2607223972,1.482274358,-0.8203696359,0.2254828079,0.4477943065,0.02106760783,0.5149140891,-2.13188593,measurement3.csv
8,reference,reference,white,regular,2023-05-23 11:14:55,56064.0,90081.0,205271.0,205850.0,108564.0,114955.0,39597.0,26073.0,-0.7692001517,-0.2431774487,1.538065905,1.547019285,0.04263486918,0.1414622524,-1.023838005,-1.232966706,-0.3312662748,0.810845059,-0.06298500528,-0.0967845737,0.5912164712,-0.4531936573,1.582124036,-2.039956055,measurement3.csv
9,reference,reference,white,regular,2023-05-23 11:14:56,56439.0,89589.0,206330.0,205922.0,108453.0,115143.0,38950.0,26612.0,-0.7629342057,-0.2519039845,1.547739426,1.541449823,0.03889764723,0.142028633,-1.03253926,-1.222738079,0.834937736,0.2836655587,1.220011189,-0.7373457372,1.205116614,-1.527637365,-1.181004223,-0.09774377275,measurement3.csv
10,reference,reference,white,regular,2023-05-23 11:14:58,56340.0,89851.0,205912.0,207036.0,108201.0,115341.0,39274.0,26458.0,-0.7649192414,-0.2492811246,1.536564582,1.553859716,0.03307271276,0.1429368217,-1.027516004,-1.224717463,-0.1119669621,0.8479661232,0.1047581415,0.7898331897,0.004869258667,-0.9127500846,1.302873976,-2.025583643,measurement3.csv
11,reference,reference,white,regular,2023-05-23 11:14:59,56338.0,89616.0,206402.0,206402.0,108507.0,115015.0,39393.0,26310.0,-0.7643326396,-0.2521392122,1.545355277,1.545355277,0.03861882726,0.1387857491,-1.025139107,-1.226504171,0.0562320467,0.1718500469,0.6132361382,0.05793028793,0.6327696312,-0.9145079129,1.44631033,-2.063820568,measurement3.csv
12,reference,reference,white,regular,2023-05-23 11:15:00,55937.0,90069.0,205824.0,206724.0,108075.0,115148.0,39367.0,26262.0,-0.7695552335,-0.2441078233,1.537890448,1.551745559,0.03308677624,0.1419725589,-1.024643233,-1.226389052,-0.8889357773,1.1040992,0.269568727,0.4606280738,0.1026211589,-0.4571034893,1.334264949,-1.925142842,measurement3.csv
13,reference,reference,white,regular,2023-05-23 11:15:01,56003.0,90054.0,205177.0,207661.0,108174.0,115485.0,39081.0,26191.0,-0.7680853865,-0.244744823,1.52461689,1.56279427,0.0337471746,0.1461122405,-1.028164944,-1.226275421,-0.6115814793,1.110238528,-0.1408388852,1.194910011,0.306482764,0.06606211019,0.2608950317,-2.18616808,measurement3.csv
14,A01A,PET,white,regular,2023-05-23 11:15:20,53611.0,86922.0,175161.0,195100.0,90898.0,98054.0,27904.0,17372.0,-0.6591827832,-0.1035187245,1.36840469,1.701009105,-0.03719467848,0.08217525949,-1.088003772,-1.263689097,0.9810606838,1.158483963,0.04345637624,0.9217483303,-0.0581394407,0.01111838563,-1.241139094,-1.816589205,measurement3.csv
15,A01A,PET,white,regular,2023-05-23 11:15:22,53351.0,87201.0,174993.0,195656.0,90769.0,98302.0,28300.0,17194.0,-0.6641256364,-0.1002732723,1.362111565,1.706303039,-0.04083973511,0.08464031979,-1.081409701,-1.26640658,0.9300766669,1.179171396,0.03016711621,0.9390765076,-0.0746921973,0.02552360948,-1.149211229,-1.88011187,measurement3.csv
16,A01A,PET,white,regular,2023-05-23 11:15:23,53446.0,86955.0,175225.0,195150.0,90951.0,98330.0,28211.0,17169.0,-0.6624923827,-0.1037853115,1.367970729,1.700187101,-0.03715863041,0.08587397212,-1.083244209,-1.267351269,0.9496026248,1.157243684,0.04494597718,0.9200245624,-0.05468376322,0.0320505409,-1.165566307,-1.88361732,measurement3.csv
17,A01A,PET,white,regular,2023-05-23 11:15:24,53239.0,87085.0,175654.0,195337.0,90969.0,97934.0,28017.0,17149.0,-0.6641285406,-0.1012474221,1.37171298,1.699054145,-0.03665396162,0.07917854414,-1.083586898,-1.264328847,0.9180582924,1.171590985,0.07339474529,0.9310809991,-0.04324978092,0.009618097686,-1.19336974,-1.867123599,measurement3.csv
18,A01A,PET,white,regular,2023-05-23 11:15:25,53421.0,87387.0,175301.0,195705.0,90551.0,98507.0,27635.0,17196.0,-0.6611970761,-0.09680497628,1.364007809,1.703048509,-0.04423073723,0.08796921408,-1.089667155,-1.263125587,0.9292969823,1.179049732,0.05665264134,0.9289327182,-0.07715146583,0.05463769644,-1.257877813,-1.813540491,measurement3.csv
19,A01A,PET,white,regular,2023-05-23 11:15:26,53514.0,86792.0,175218.0,195350.0,90656.0,98701.0,27886.0,17575.0,-0.6616318118,-0.1069927682,1.366789072,1.70232586,-0.04259210517,0.09149260863,-1.088769543,-1.260621312,0.9717078158,1.154874679,0.03636029541,0.9392473905,-0.09098260775,0.05404881681,-1.278223805,-1.787032585,measurement3.csv
20,A01A,PET,white,regular,2023-05-23 11:15:27,53752.0,86889.0,175417.0,195625.0,90510.0,98768.0,27654.0,17837.0,-0.6585503572,-0.1068461722,1.367073256,1.703520073,-0.04655945781,0.09092954722,-1.093060899,-1.25650599,1.002150479,1.155884038,0.03288767491,0.9419853484,-0.1169572215,0.04692748676,-1.351554067,-1.711323738,measurement3.csv
21,A01A,PET,white,regular,2023-05-23 11:15:28,53745.0,86626.0,175811.0,195100.0,92576.0,92964.0,22171.0,6937.0,-0.5919721351,-0.06584757452,1.361189892,1.669830646,0.02935759367,0.03556593069,-1.09718356,-1.340940793,0.7768830393,0.8349297623,0.342383773,0.7387949966,0.3488873226,0.1212969411,-0.9118774026,-2.251298432,measurement3.csv
22,A02A,PET,white,regular,2023-05-23 11:15:43,57781.0,90371.0,198373.0,206190.0,99327.0,108568.0,31837.0,19889.0,-0.671781625,-0.1714876838,1.486467095,1.606467025,-0.03400279471,0.1078571718,-1.070051831,-1.253467357,1.066567852,0.8877061155,0.4012274947,0.7783987264,-0.09378371491,0.1268032815,-1.217428484,-1.949491272,measurement3.csv
23,A02A,PET,white,regular,2023-05-23 11:15:45,57934.0,90536.0,197379.0,205878.0,99043.0,108957.0,31897.0,19888.0,-0.6705739986,-0.1680558167,1.478792539,1.609793767,-0.03693127918,0.115880366,-1.071901092,-1.257004486,1.094453842,0.9062947874,0.3480585022,0.7608123435,-0.1227078282,0.1624585263,-1.20044975,-1.948920423,measurement3.csv
24,A02A,PET,white,regular,2023-05-23 11:15:46,58021.0,90426.0,198480.0,206307.0,99163.0,109045.0,31768.0,20093.0,-0.6698840625,-0.1724812115,1.486101342,1.606242435,-0.03837200901,0.1133124524,-1.072856352,-1.252062594,1.102051448,0.8819503,0.3904613156,0.771232076,-0.1308196281,0.1531129885,-1.266382545,-1.901605955,measurement3.csv
25,A02A,PET,white,regular,2023-05-23 11:15:47,57427.0,90539.0,197402.0,207164.0,98906.0,108606.0,31878.0,19667.0,-0.6750057085,-0.1672827651,1.471301341,1.620986994,-0.03898734746,0.1097476293,-1.066761371,-1.253998773,1.001875536,0.9128466003,0.3644932575,0.8356403333,-0.1133036602,0.1484302331,-1.165269969,-1.984712332,measurement3.csv
26,A02A,PET,white,regular,2023-05-23 11:15:48,57589.0,90953.0,197644.0,206507.0,98954.0,108578.0,32288.0,19810.0,-0.6758783373,-0.1628112297,1.477868628,1.614162651,-0.03977292712,0.1082236513,-1.064953715,-1.256838722,1.027935494,0.9557981011,0.3567211947,0.7917104146,-0.1405385657,0.1200157274,-1.108367694,-2.003274672,measurement3.csv
27,A03A,PET,transparent,regular,2023-05-23 11:16:13,59379.0,94031.0,223782.0,223452.0,109975.0,121220.0,38554.0,24928.0,-0.7331993636,-0.2495926197,1.561225187,1.556619674,-0.02707657665,0.129859757,-1.023835126,-1.214000932,0.4456493066,0.3612878459,1.150535166,1.045715666,-0.332661687,0.3238620084,-0.9704663759,-2.02392193,measurement3.csv
